	ENSEMBL_ID
51617	ENST00000554572.5
51618	ENST00000353772.7
51619	ENST00000358599.9
51620	ENST00000555278.5
51621	ENST00000553796.5
51622	ENST00000557772.5
51623	ENST00000267525.10
51624	ENST00000341099.5
51625	ENST00000545908.5
51626	ENST00000555709.6
51627	ENST00000554739.5
51628	ENST00000554768.5
51629	ENST00000216605.12
51630	ENST00000557539.1
51631	ENST00000557370.2
51632	ENST00000555220.5
51633	ENST00000555424.1
51634	ENST00000608382.5
51635	ENST00000394715.1
51636	ENST00000394718.4
51637	ENST00000320636.5
51638	ENST00000553583.1
51639	ENST00000556965.1
51640	ENST00000554015.5
51641	ENST00000358738.3
51642	ENST00000555321.1
51643	ENST00000394709.2
51644	ENST00000247207.6
51645	ENST00000298705.5
51646	ENST00000557202.1
51647	ENST00000555982.5
51648	ENST00000247226.11
51649	ENST00000394691.5
51650	ENST00000554088.1
51651	ENST00000554499.1
51652	ENST00000471182.6
51653	ENST00000484731.2
51654	ENST00000556626.5
51655	ENST00000389722.7
51656	ENST00000553938.5
51657	ENST00000389721.9
51658	ENST00000389720.3
51659	ENST00000623865.1
51660	ENST00000549115.5
51661	ENST00000607599.5
51662	ENST00000548752.6
51663	ENST00000552002.6
51664	ENST00000551947.5
51665	ENST00000359118.6
51666	ENST00000551093.5
51667	ENST00000547625.1
51668	ENST00000549987.1
51669	ENST00000553743.5
51670	ENST00000612794.1
51671	ENST00000389614.5
51672	ENST00000557049.1
51673	ENST00000267512.9
51674	ENST00000533601.6
51675	ENST00000426039.7
51676	ENST00000554593.1
51677	ENST00000246166.2
51678	ENST00000341653.6
51679	ENST00000358402.8
51680	ENST00000618858.4
51681	ENST00000555932.5
51682	ENST00000284165.10
51683	ENST00000358664.8
51684	ENST00000555419.5
51685	ENST00000557277.5
51686	ENST00000556892.5
51687	ENST00000556979.5
51688	ENST00000555667.5
51689	ENST00000557746.5
51690	ENST00000556443.5
51691	ENST00000246163.2
51692	ENST00000360689.9
51693	ENST00000394586.6
51694	ENST00000556518.5
51695	ENST00000557164.5
51696	ENST00000555559.5
51697	ENST00000553924.5
51698	ENST00000358307.6
51699	ENST00000557338.5
51700	ENST00000554610.1
51701	ENST00000554667.1
51702	ENST00000315266.9
51703	ENST00000478722.5
51704	ENST00000459628.5
51705	ENST00000543237.5
51706	ENST00000555456.1
51707	ENST00000555503.1
51708	ENST00000556240.1
51709	ENST00000524532.5
51710	ENST00000612183.4
51711	ENST00000530728.5
51712	ENST00000556117.1
51713	ENST00000557671.1
51714	ENST00000261681.8
51715	ENST00000556345.5
51716	ENST00000555925.5
51717	ENST00000557783.1
51718	ENST00000557237.1
51719	ENST00000553408.5
51720	ENST00000555474.5
51721	ENST00000216442.11
51722	ENST00000555431.5
51723	ENST00000554236.5
51724	ENST00000555723.5
51725	ENST00000553687.1
51726	ENST00000555012.1
51727	ENST00000256383.8
51728	ENST00000557310.5
51729	ENST00000466499.6
51730	ENST00000555876.1
51731	ENST00000216446.8
51732	ENST00000556532.1
51733	ENST00000554395.1
51734	ENST00000357461.6
51735	ENST00000557006.5
51736	ENST00000554278.5
51737	ENST00000554480.5
51738	ENST00000555994.5
51739	ENST00000557779.1
51740	ENST00000329153.9
51741	ENST00000561272.5
51742	ENST00000216452.8
51743	ENST00000558987.5
51744	ENST00000560722.5
51745	ENST00000558493.1
51746	ENST00000559581.5
51747	ENST00000559415.1
51748	ENST00000261783.3
51749	ENST00000554659.5
51750	ENST00000554636.1
51751	ENST00000556461.1
51752	ENST00000557564.1
51753	ENST00000381346.8
51754	ENST00000553384.5
51755	ENST00000428130.6
51756	ENST00000554035.5
51757	ENST00000557273.5
51758	ENST00000557726.1
51759	ENST00000551171.5
51760	ENST00000267502.3
51761	ENST00000347230.8
51762	ENST00000557306.1
51763	ENST00000555452.1
51764	ENST00000487861.5
51765	ENST00000471583.5
51766	ENST00000487270.5
51767	ENST00000390683.7
51768	ENST00000488612.5
51769	ENST00000485181.5
51770	ENST00000553334.1
51771	ENST00000554575.2
51772	ENST00000555997.1
51773	ENST00000439696.2
51774	ENST00000336440.3
51775	ENST00000557086.1
51776	ENST00000557022.1
51777	ENST00000553375.1
51778	ENST00000193403.10
51779	ENST00000394419.8
51780	ENST00000438964.6
51781	ENST00000376839.7
51782	ENST00000555075.5
51783	ENST00000538545.6
51784	ENST00000544964.6
51785	ENST00000553290.1
51786	ENST00000555616.5
51787	ENST00000556433.5
51788	ENST00000553370.5
51789	ENST00000553779.5
51790	ENST00000556571.1
51791	ENST00000553659.1
51792	ENST00000341516.9
51793	ENST00000554215.5
51794	ENST00000556847.5
51795	ENST00000557386.5
51796	ENST00000389997.10
51797	ENST00000554681.1
51798	ENST00000409018.7
51799	ENST00000409014.5
51800	ENST00000409675.5
51801	ENST00000409949.5
51802	ENST00000312994.9
51803	ENST00000409242.5
51804	ENST00000413191.1
51805	ENST00000337827.8
51806	ENST00000448469.7
51807	ENST00000553669.1
51808	ENST00000557016.5
51809	ENST00000555373.1
51810	ENST00000556605.5
51811	ENST00000336643.9
51812	ENST00000031146.8
51813	ENST00000557046.1
51814	ENST00000322564.8
51815	ENST00000599174.2
51816	ENST00000342745.4
51817	ENST00000553521.5
51818	ENST00000394366.6
51819	ENST00000553548.5
51820	ENST00000553369.5
51821	ENST00000557154.5
51822	ENST00000553635.5
51823	ENST00000555349.5
51824	ENST00000554021.1
51825	ENST00000216540.4
51826	ENST00000361956.7
51827	ENST00000381280.4
51828	ENST00000356921.6
51829	ENST00000381269.6
51830	ENST00000357887.7
51831	ENST00000216568.11
51832	ENST00000394330.6
51833	ENST00000534137.5
51834	ENST00000528359.5
51835	ENST00000533541.1
51836	ENST00000389912.6
51837	ENST00000621525.4
51838	ENST00000617196.4
51839	ENST00000555276.5
51840	ENST00000617124.4
51841	ENST00000256366.5
51842	ENST00000603540.1
51843	ENST00000256389.3
51844	ENST00000554963.5
51845	ENST00000615788.4
51846	ENST00000256379.9
51847	ENST00000430055.6
51848	ENST00000440435.2
51849	ENST00000256367.2
51850	ENST00000611979.4
51851	ENST00000554752.6
51852	ENST00000555993.6
51853	ENST00000553414.5
51854	ENST00000381250.8
51855	ENST00000554146.1
51856	ENST00000304743.6
51857	ENST00000439984.7
51858	ENST00000554691.5
51859	ENST00000556849.2
51860	ENST00000555780.1
51861	ENST00000557151.5
51862	ENST00000381232.7
51863	ENST00000555818.5
51864	ENST00000358550.6
51865	ENST00000537413.5
51866	ENST00000555066.1
51867	ENST00000553525.5
51868	ENST00000555571.5
51869	ENST00000553530.5
51870	ENST00000556437.5
51871	ENST00000355512.10
51872	ENST00000404301.6
51873	ENST00000406236.8
51874	ENST00000407322.8
51875	ENST00000402788.6
51876	ENST00000622468.4
51877	ENST00000343854.10
51878	ENST00000434263.6
51879	ENST00000554782.1
51880	ENST00000624897.1
51881	ENST00000556509.5
51882	ENST00000610283.4
51883	ENST00000541685.5
51884	ENST00000614862.4
51885	ENST00000546183.1
51886	ENST00000358377.6
51887	ENST00000353777.7
51888	ENST00000394234.6
51889	ENST00000509153.5
51890	ENST00000555042.5
51891	ENST00000553457.1
51892	ENST00000553891.5
51893	ENST00000318876.9
51894	ENST00000556143.5
51895	ENST00000394207.6
51896	ENST00000555072.1
51897	ENST00000261973.11
51898	ENST00000527432.5
51899	ENST00000531500.5
51900	ENST00000525321.5
51901	ENST00000526754.5
51902	ENST00000525161.5
51903	ENST00000532192.1
51904	ENST00000557356.5
51905	ENST00000556864.5
51906	ENST00000556533.5
51907	ENST00000556951.5
51908	ENST00000557293.5
51909	ENST00000553719.5
51910	ENST00000553599.5
51911	ENST00000556011.5
51912	ENST00000394157.7
51913	ENST00000357710.8
51914	ENST00000324501.9
51915	ENST00000560005.6
51916	ENST00000555254.5
51917	ENST00000554131.5
51918	ENST00000557037.5
51919	ENST00000394164.5
51920	ENST00000556066.1
51921	ENST00000557511.5
51922	ENST00000406768.1
51923	ENST00000340738.9
51924	ENST00000554301.5
51925	ENST00000555445.5
51926	ENST00000559759.1
51927	ENST00000554546.5
51928	ENST00000359560.7
51929	ENST00000535282.5
51930	ENST00000355058.7
51931	ENST00000544991.7
51932	ENST00000356296.8
51933	ENST00000557597.5
51934	ENST00000555238.5
51935	ENST00000556772.5
51936	ENST00000555394.5
51937	ENST00000559312.5
51938	ENST00000560335.5
51939	ENST00000555738.6
51940	ENST00000554521.6
51941	ENST00000555859.5
51942	ENST00000555307.5
51943	ENST00000554394.5
51944	ENST00000555987.5
51945	ENST00000554818.5
51946	ENST00000553558.5
51947	ENST00000334988.2
51948	ENST00000556455.1
51949	ENST00000557603.1
51950	ENST00000563329.1
51951	ENST00000304061.7
51952	ENST00000311148.8
51953	ENST00000557556.1
51954	ENST00000238651.9
51955	ENST00000622407.4
51956	ENST00000613168.1
51957	ENST00000326303.4
51958	ENST00000554229.1
51959	ENST00000381139.1
51960	ENST00000554113.5
51961	ENST00000555631.6
51962	ENST00000553645.6
51963	ENST00000311089.7
51964	ENST00000555919.7
51965	ENST00000554339.5
51966	ENST00000554871.5
51967	ENST00000559993.1
51968	ENST00000316836.4
51969	ENST00000394071.6
51970	ENST00000286523.9
51971	ENST00000423556.5
51972	ENST00000435371.1
51973	ENST00000421708.1
51974	ENST00000555228.5
51975	ENST00000555661.5
51976	ENST00000267568.8
51977	ENST00000553813.1
51978	ENST00000540593.5
51979	ENST00000555730.5
51980	ENST00000324593.10
51981	ENST00000557495.5
51982	ENST00000556659.5
51983	ENST00000557363.5
51984	ENST00000442160.7
51985	ENST00000555044.5
51986	ENST00000556160.5
51987	ENST00000554797.3
51988	ENST00000334521.8
51989	ENST00000615736.4
51990	ENST00000556797.1
51991	ENST00000554316.1
51992	ENST00000556179.5
51993	ENST00000557214.2
51994	ENST00000556794.5
51995	ENST00000286544.3
51996	ENST00000394026.8
51997	ENST00000629426.2
51998	ENST00000334571.6
51999	ENST00000554920.5
52000	ENST00000238709.8
52001	ENST00000554320.1
52002	ENST00000557325.5
52003	ENST00000555829.5
52004	ENST00000334696.10
52005	ENST00000553284.5
52006	ENST00000556242.5
52007	ENST00000624550.1
52008	ENST00000464394.5
52009	ENST00000394009.4
52010	ENST00000463558.3
52011	ENST00000553458.5
52012	ENST00000350259.8
52013	ENST00000555126.1
52014	ENST00000555028.5
52015	ENST00000554938.1
52016	ENST00000261980.2
52017	ENST00000356924.8
52018	ENST00000555904.1
52019	ENST00000556517.1
52020	ENST00000557588.5
52021	ENST00000556971.1
52022	ENST00000557177.1
52023	ENST00000256362.4
52024	ENST00000331628.7
52025	ENST00000554823.1
52026	ENST00000554953.1
52027	ENST00000434013.6
52028	ENST00000541064.5
52029	ENST00000555619.5
52030	ENST00000238633.6
52031	ENST00000553490.5
52032	ENST00000556009.5
52033	ENST00000557510.5
52034	ENST00000555592.1
52035	ENST00000556816.5
52036	ENST00000298818.12
52037	ENST00000554924.1
52038	ENST00000261978.8
52039	ENST00000556690.5
52040	ENST00000556206.1
52041	ENST00000356357.8
52042	ENST00000556202.5
52043	ENST00000490805.2
52044	ENST00000555249.1
52045	ENST00000554590.5
52046	ENST00000341162.8
52047	ENST00000534938.6
52048	ENST00000553615.5
52049	ENST00000552421.5
52050	ENST00000325680.11
52051	ENST00000547879.5
52052	ENST00000554107.2
52053	ENST00000556084.6
52054	ENST00000556489.3
52055	ENST00000619947.1
52056	ENST00000334220.8
52057	ENST00000626051.1
52058	ENST00000554806.5
52059	ENST00000354625.6
52060	ENST00000555910.5
52061	ENST00000555647.5
52062	ENST00000556848.5
52063	ENST00000553315.1
52064	ENST00000553971.5
52065	ENST00000553789.5
52066	ENST00000557413.5
52067	ENST00000556776.1
52068	ENST00000555567.5
52069	ENST00000553716.5
52070	ENST00000238607.10
52071	ENST00000405431.2
52072	ENST00000266126.9
52073	ENST00000554748.2
52074	ENST00000355774.6
52075	ENST00000380968.6
52076	ENST00000553713.5
52077	ENST00000556257.5
52078	ENST00000556740.5
52079	ENST00000553263.1
52080	ENST00000557648.1
52081	ENST00000238618.7
52082	ENST00000555463.1
52083	ENST00000357971.7
52084	ENST00000555694.5
52085	ENST00000555135.1
52086	ENST00000553302.1
52087	ENST00000534151.1
52088	ENST00000524913.2
52089	ENST00000238686.8
52090	ENST00000554763.1
52091	ENST00000439583.2
52092	ENST00000526130.1
52093	ENST00000525046.1
52094	ENST00000532198.1
52095	ENST00000238616.9
52096	ENST00000557673.5
52097	ENST00000553823.5
52098	ENST00000303575.8
52099	ENST00000303562.8
52100	ENST00000554617.1
52101	ENST00000554212.5
52102	ENST00000535987.5
52103	ENST00000555242.1
52104	ENST00000555686.1
52105	ENST00000555672.1
52106	ENST00000557139.1
52107	ENST00000555347.1
52108	ENST00000419727.6
52109	ENST00000559060.5
52110	ENST00000437176.5
52111	ENST00000435893.6
52112	ENST00000267569.5
52113	ENST00000286639.6
52114	ENST00000555504.1
52115	ENST00000238667.8
52116	ENST00000539311.5
52117	ENST00000555058.5
52118	ENST00000553341.5
52119	ENST00000553587.5
52120	ENST00000556856.1
52121	ENST00000554580.5
52122	ENST00000555027.1
52123	ENST00000556977.5
52124	ENST00000557636.5
52125	ENST00000286650.9
52126	ENST00000298832.13
52127	ENST00000556893.5
52128	ENST00000554510.5
52129	ENST00000555018.3
52130	ENST00000256319.6
52131	ENST00000314067.10
52132	ENST00000238628.10
52133	ENST00000556742.1
52134	ENST00000238682.7
52135	ENST00000556285.1
52136	ENST00000557542.5
52137	ENST00000556109.1
52138	ENST00000557263.5
52139	ENST00000557207.1
52140	ENST00000312858.9
52141	ENST00000261530.11
52142	ENST00000556663.5
52143	ENST00000621494.1
52144	ENST00000554799.1
52145	ENST00000553588.1
52146	ENST00000512784.5
52147	ENST00000380887.6
52148	ENST00000509242.5
52149	ENST00000556177.1
52150	ENST00000167106.8
52151	ENST00000554237.1
52152	ENST00000554743.1
52153	ENST00000251089.6
52154	ENST00000557179.5
52155	ENST00000555079.1
52156	ENST00000556298.1
52157	ENST00000393774.7
52158	ENST00000555189.1
52159	ENST00000238647.4
52160	ENST00000361786.6
52161	ENST00000555437.5
52162	ENST00000555611.5
52163	ENST00000554658.5
52164	ENST00000557115.5
52165	ENST00000554447.5
52166	ENST00000555200.1
52167	ENST00000557408.5
52168	ENST00000555338.5
52169	ENST00000556514.5
52170	ENST00000554766.5
52171	ENST00000554346.5
52172	ENST00000298351.4
52173	ENST00000319374.4
52174	ENST00000555389.1
52175	ENST00000555327.1
52176	ENST00000298352.4
52177	ENST00000261534.8
52178	ENST00000556394.1
52179	ENST00000556171.1
52180	ENST00000554948.1
52181	ENST00000216465.9
52182	ENST00000361389.8
52183	ENST00000554279.5
52184	ENST00000557639.5
52185	ENST00000349555.7
52186	ENST00000556627.5
52187	ENST00000557053.5
52188	ENST00000554846.5
52189	ENST00000393734.5
52190	ENST00000553586.5
52191	ENST00000555583.1
52192	ENST00000216468.7
52193	ENST00000533095.2
52194	ENST00000216471.4
52195	ENST00000380835.6
52196	ENST00000555603.1
52197	ENST00000623612.1
52198	ENST00000343765.6
52199	ENST00000327028.8
52200	ENST00000553888.5
52201	ENST00000557658.5
52202	ENST00000448935.6
52203	ENST00000556412.4
52204	ENST00000557466.1
52205	ENST00000555133.5
52206	ENST00000216479.7
52207	ENST00000535854.6
52208	ENST00000555517.1
52209	ENST00000553374.5
52210	ENST00000555729.3
52211	ENST00000342219.8
52212	ENST00000493585.5
52213	ENST00000554801.2
52214	ENST00000216484.6
52215	ENST00000554901.1
52216	ENST00000216489.7
52217	ENST00000613856.4
52218	ENST00000557342.5
52219	ENST00000238688.9
52220	ENST00000557623.5
52221	ENST00000557431.5
52222	ENST00000556831.5
52223	ENST00000556375.5
52224	ENST00000553981.1
52225	ENST00000261531.11
52226	ENST00000554775.5
52227	ENST00000555761.5
52228	ENST00000554324.1
52229	ENST00000439131.2
52230	ENST00000355883.3
52231	ENST00000557011.5
52232	ENST00000556047.1
52233	ENST00000238561.9
52234	ENST00000557501.5
52235	ENST00000341211.5
52236	ENST00000553363.5
52237	ENST00000553631.1
52238	ENST00000554719.5
52239	ENST00000335750.6
52240	ENST00000557081.1
52241	ENST00000557594.5
52242	ENST00000281127.11
52243	ENST00000428277.6
52244	ENST00000422005.7
52245	ENST00000438257.8
52246	ENST00000557010.5
52247	ENST00000556811.5
52248	ENST00000555750.1
52249	ENST00000557125.1
52250	ENST00000554188.5
52251	ENST00000553968.1
52252	ENST00000553594.1
52253	ENST00000556061.5
52254	ENST00000281129.7
52255	ENST00000555265.5
52256	ENST00000554728.1
52257	ENST00000554827.5
52258	ENST00000216517.10
52259	ENST00000555529.5
52260	ENST00000556042.5
52261	ENST00000557411.5
52262	ENST00000556981.5
52263	ENST00000541158.6
52264	ENST00000342443.10
52265	ENST00000298171.6
52266	ENST00000554263.5
52267	ENST00000554435.1
52268	ENST00000553612.5
52269	ENST00000434192.2
52270	ENST00000555447.5
52271	ENST00000614646.4
52272	ENST00000553821.1
52273	ENST00000267540.2
52274	ENST00000557055.5
52275	ENST00000554710.1
52276	ENST00000336735.8
52277	ENST00000555824.5
52278	ENST00000557372.1
52279	ENST00000330753.5
52280	ENST00000554746.1
52281	ENST00000261304.6
52282	ENST00000544807.6
52283	ENST00000393569.6
52284	ENST00000393568.8
52285	ENST00000622264.4
52286	ENST00000267549.4
52287	ENST00000340700.9
52288	ENST00000312350.9
52289	ENST00000319231.9
52290	ENST00000556282.1
52291	ENST00000556553.5
52292	ENST00000393545.8
52293	ENST00000356583.9
52294	ENST00000555401.5
52295	ENST00000553885.5
52296	ENST00000045347.11
52297	ENST00000556406.5
52298	ENST00000554802.1
52299	ENST00000328736.7
52300	ENST00000556564.5
52301	ENST00000553531.1
52302	ENST00000555243.1
52303	ENST00000251038.9
52304	ENST00000302216.12
52305	ENST00000554602.5
52306	ENST00000556945.5
52307	ENST00000556158.5
52308	ENST00000557607.5
52309	ENST00000555799.5
52310	ENST00000555755.5
52311	ENST00000393514.9
52312	ENST00000336693.8
52313	ENST00000557693.5
52314	ENST00000555120.1
52315	ENST00000556000.5
52316	ENST00000557047.2
52317	ENST00000318308.10
52318	ENST00000555900.5
52319	ENST00000406216.7
52320	ENST00000557737.1
52321	ENST00000555792.1
52322	ENST00000554922.5
52323	ENST00000380664.9
52324	ENST00000555823.1
52325	ENST00000536576.5
52326	ENST00000614125.4
52327	ENST00000358622.9
52328	ENST00000345383.9
52329	ENST00000622513.4
52330	ENST00000346301.8
52331	ENST00000338104.10
52332	ENST00000354441.10
52333	ENST00000380656.6
52334	ENST00000556651.5
52335	ENST00000554686.5
52336	ENST00000557580.2
52337	ENST00000557572.1
52338	ENST00000345097.8
52339	ENST00000261302.9
52340	ENST00000557258.5
52341	ENST00000615335.4
52342	ENST00000555353.5
52343	ENST00000553840.5
52344	ENST00000553353.5
52345	ENST00000556916.5
52346	ENST00000555855.5
52347	ENST00000555034.5
52348	ENST00000553904.1
52349	ENST00000316738.11
52350	ENST00000555872.5
52351	ENST00000556609.5
52352	ENST00000538485.6
52353	ENST00000556005.1
52354	ENST00000393452.7
52355	ENST00000554180.5
52356	ENST00000393454.6
52357	ENST00000553617.5
52358	ENST00000335725.8
52359	ENST00000556867.1
52360	ENST00000553527.1
52361	ENST00000553989.1
52362	ENST00000556498.1
52363	ENST00000555880.5
52364	ENST00000556063.1
52365	ENST00000282146.4
52366	ENST00000261303.12
52367	ENST00000553835.5
52368	ENST00000543772.2
52369	ENST00000354366.7
52370	ENST00000554464.1
52371	ENST00000628832.1
52372	ENST00000557020.5
52373	ENST00000356978.8
52374	ENST00000447653.7
52375	ENST00000626705.2
52376	ENST00000553542.5
52377	ENST00000544280.6
52378	ENST00000328459.10
52379	ENST00000553972.5
52380	ENST00000555894.5
52381	ENST00000557292.1
52382	ENST00000554462.1
52383	ENST00000557766.1
52384	ENST00000553948.1
52385	ENST00000614987.4
52386	ENST00000261991.7
52387	ENST00000536315.6
52388	ENST00000418736.6
52389	ENST00000521334.5
52390	ENST00000522837.5
52391	ENST00000518871.5
52392	ENST00000521081.5
52393	ENST00000520328.5
52394	ENST00000256324.14
52395	ENST00000524232.5
52396	ENST00000522170.5
52397	ENST00000519950.5
52398	ENST00000523879.5
52399	ENST00000521077.6
52400	ENST00000518665.6
52401	ENST00000518868.5
52402	ENST00000519019.5
52403	ENST00000523816.5
52404	ENST00000517518.5
52405	ENST00000428926.6
52406	ENST00000517362.5
52407	ENST00000523894.5
52408	ENST00000522322.5
52409	ENST00000523771.5
52410	ENST00000521064.5
52411	ENST00000298858.8
52412	ENST00000525393.6
